customer_key,customer_number,customer_name,customer_age,age_group,customer_segment,total_order,recency,avg_order_value,avg_monthly_spen,total_product,total_sales,total_quantity,lifespan
1736,AW00012735,Donald Mehta,41,40_49,New,3,142,1468,400.3636363636363636,3,4404,3,11
7570,AW00018569,Emma Bryant,53,above_50,New,1,150,5,5,1,5,1,0
11057,AW00022056,Alex Howard,41,40_49,New,2,143,17,35,2,35,2,0
3271,AW00014270,James Ross,45,40_49,New,4,147,448,179.3000000000000000,4,1793,4,10
13301,AW00024300,Naomi Gomez,47,40_49,New,2,141,2072,376.7272727272727273,2,4144,2,11
2858,AW00013857,Victoria Thompson,48,40_49,New,4,140,11,46,4,46,4,0
14602,AW00025601,Grace Morgan,50,above_50,New,3,140,194,584,3,584,3,0
10807,AW00021806,Kelvin Xie,69,above_50,New,2,143,7,15,2,15,2,0
11640,AW00022639,Lori Munoz,41,40_49,New,2,150,577,1155,2,1155,2,0
186,AW00011185,Ashley Henderson,75,above_50,New,68,138,23,146.9090909090909091,68,1616,68,11
11910,AW00022909,Tommy Goel,51,above_50,Regular,5,141,796,234.1764705882352941,5,3981,5,17
16051,AW00027050,Chloe Turner,56,above_50,New,1,156,2071,2071,1,2071,1,0
14120,AW00025119,Deanna Lopez,50,above_50,New,4,146,536,268.3750000000000000,4,2147,4,8
12204,AW00023203,Dalton Jenkins,54,above_50,New,3,141,23,70,3,70,3,0
12849,AW00023848,Pamela Sai,50,above_50,New,2,141,280,561,2,561,2,0
9124,AW00020123,Aaron Gonzalez,46,40_49,New,3,142,44,133,3,133,3,0
9597,AW00020596,Janet Ramos,71,above_50,New,3,148,10,32,3,32,3,0
11599,AW00022598,Donald Sanchez,60,above_50,New,5,146,119,598,5,598,5,0
4476,AW00015475,Kaitlyn Brooks,44,40_49,Regular,4,139,396,88.1666666666666667,4,1587,4,18
5996,AW00016995,Taylor Hall,55,above_50,New,2,146,868,1736,2,1736,2,0
8191,AW00019190,Carl Shen,48,40_49,New,2,143,13,27,2,27,2,0
13670,AW00024669,Xavier Parker,71,above_50,New,2,150,1209,2419,2,2419,2,0
14089,AW00025088,Victoria Reed,53,above_50,New,2,151,625,1250,2,1250,2,0
4213,AW00015212,Marcus Henderson,58,above_50,New,4,140,17,8.6250000000000000,4,69,4,8
2785,AW00013784,Spencer Griffin,54,above_50,VIP,4,140,1784,216.3030303030303030,4,7138,4,33
4577,AW00015576,Carly Raje,49,40_49,New,2,142,2172,434.4000000000000000,2,4344,2,10
11181,AW00022180,Joe Srini,59,above_50,Regular,3,141,1544,243.8421052631578947,3,4633,3,19
18430,AW00029429,Marie Suarez,44,40_49,New,3,140,20,60,3,60,3,0
1109,AW00012108,James Walker,64,above_50,VIP,5,145,1189,312.9473684210526316,5,5946,5,19
14642,AW00025641,Dana Schmidt,54,above_50,New,2,151,280,561,2,561,2,0
5648,AW00016647,Anna Alexander,77,above_50,New,2,143,27,55,2,55,2,0
3663,AW00014662,Jack Ross,61,above_50,Regular,4,144,400,66.7500000000000000,4,1602,4,24
6925,AW00017924,Shawna Lal,42,40_49,Regular,3,142,1577,157.7666666666666667,3,4733,3,30
11309,AW00022308,Cassandra Lopez,46,40_49,New,4,145,442,1769,4,1769,4,0
13142,AW00024141,Misty Nath,57,above_50,New,3,150,5,15,3,15,3,0
950,AW00011949,Julia Brooks,39,30_39,New,2,142,35,35.0000000000000000,2,70,2,2
12999,AW00023998,Arturo Raji,41,40_49,New,3,144,919,250.6363636363636364,3,2757,3,11
12047,AW00023046,Pamela Malhotra,84,above_50,New,3,150,12,37,3,37,3,0
13144,AW00024143,Stanley Mehta,57,above_50,New,2,139,3,6,2,6,2,0
8362,AW00019361,Stacey Sun,56,above_50,New,3,150,1159,496.8571428571428571,3,3478,3,7
17455,AW00028454,Shawna Simpson,53,above_50,New,3,145,29,89,3,89,3,0
11192,AW00022191,Jack Adams,44,40_49,New,4,147,23,94,4,94,4,0
16026,AW00027025,Jasmine Rivera,59,above_50,New,2,149,11,23,2,23,2,0
18373,AW00029372,Daisy Sanz,53,above_50,New,2,146,20,40,2,40,2,0
7055,AW00018054,Jake Zeng,53,above_50,New,6,142,17,21.4000000000000000,6,107,6,5
17997,AW00028996,Rachel Rivera,56,above_50,New,2,144,39,79,2,79,2,0
18270,AW00029269,Vanessa Griffin,59,above_50,New,1,142,4,4,1,4,1,0
17506,AW00028505,Barbara Xie,61,above_50,New,3,144,275,827,3,827,3,0
13217,AW00024216,Tara Black,67,above_50,New,3,140,16,49,3,49,3,0
9288,AW00020287,Destiny Simmons,43,40_49,New,3,143,48,144,3,144,3,0
8342,AW00019341,Clarence Huang,53,above_50,New,3,151,1166,583.0000000000000000,3,3498,3,6
18240,AW00029239,Samantha Miller,56,above_50,Regular,5,143,868,167.0384615384615385,5,4343,5,26
8323,AW00019322,Gerald Romero,48,40_49,Regular,2,140,782,86.9444444444444444,2,1565,2,18
287,AW00011286,Hunter Griffin,57,above_50,VIP,5,151,1190,396.9333333333333333,5,5954,5,15
3037,AW00014036,Amanda Torres,45,40_49,Regular,3,148,613,153.2500000000000000,3,1839,3,12
15468,AW00026467,Nicole Brooks,78,above_50,New,3,140,10,32,3,32,3,0
9337,AW00020336,Ian Young,51,above_50,New,1,140,70,70,1,70,1,0
3615,AW00014614,Dylan Bryant,46,40_49,Regular,6,145,274,65.8000000000000000,6,1645,6,25
3546,AW00014545,Faith Henderson,52,above_50,New,4,139,28,12.5555555555555556,4,113,4,9
11236,AW00022235,Sebastian Peterson,41,40_49,New,2,140,577,1155,2,1155,2,0
14910,AW00025909,Chase James,40,40_49,Regular,5,143,931,172.5555555555555556,5,4659,5,27
1747,AW00012746,Juan Torres,48,40_49,New,6,141,17,35.0000000000000000,6,105,6,3
8166,AW00019165,Miranda Russell,51,above_50,New,4,146,158,634,4,634,4,0
3469,AW00014468,Grace Rivera,58,above_50,New,2,150,3,7,2,7,2,0
7725,AW00018724,Denise Fernandez,41,40_49,VIP,4,149,1514,318.7368421052631579,4,6056,4,19
3300,AW00014299,Jermaine Chandra,52,above_50,New,3,143,1702,464.3636363636363636,3,5108,3,11
15212,AW00026211,Bridget Yuan,39,30_39,New,3,148,188,565,3,565,3,0
13558,AW00024557,Franklin Lin,68,above_50,New,3,146,23,70,3,70,3,0
4306,AW00015305,Jacquelyn Ortega,74,above_50,New,3,148,5,15,3,15,3,0
14853,AW00025852,Amanda Bennett,72,above_50,New,2,146,15,30,2,30,2,0
2988,AW00013987,Eduardo Collins,41,40_49,New,2,139,1165,2330,2,2330,2,0
15003,AW00026002,Samuel Walker,52,above_50,Regular,5,141,939,187.9600000000000000,5,4699,5,25
14256,AW00025255,Logan Lal,44,40_49,New,1,144,33,33,1,33,1,0
3708,AW00014707,Tonya Raje,48,40_49,New,2,150,18,37,2,37,2,0
7940,AW00018939,Hunter McDonald,62,above_50,New,1,139,70,70,1,70,1,0
8902,AW00019901,Ronald Sara,56,above_50,Regular,3,142,1005,137.0909090909090909,3,3016,3,22
6906,AW00017905,Calvin Yuan,39,30_39,New,2,141,12,25,2,25,2,0
4286,AW00015285,Olivia Rodriguez,42,40_49,New,2,149,20,40,2,40,2,0
1562,AW00012561,Trisha Lin,78,above_50,VIP,4,142,1472,245.3333333333333333,4,5888,4,24
9935,AW00020934,Haley Young,42,40_49,New,2,140,572,1145,2,1145,2,0
18175,AW00029174,Richard Parker,61,above_50,Regular,4,145,1083,180.5833333333333333,4,4334,4,24
1116,AW00012115,Chloe Richardson,69,above_50,New,3,146,30,90,3,90,3,0
1720,AW00012719,Cheryl Ruiz,39,30_39,New,2,145,7,15,2,15,2,0
11556,AW00022555,Ethan Taylor,61,above_50,New,3,143,47,143,3,143,3,0
14464,AW00025463,Miguel Robinson,53,above_50,New,1,139,2384,2384,1,2384,1,0
6111,AW00017110,Meredith Garcia,48,40_49,New,4,142,11,9.4000000000000000,4,47,4,5
13559,AW00024558,Savannah Brooks,66,above_50,New,3,147,829,2487,3,2487,3,0
9717,AW00020716,Kristina Arun,46,40_49,Regular,6,140,651,205.8421052631578947,6,3911,6,19
12787,AW00023786,Carrie Serrano,65,above_50,New,2,145,19,39,2,39,2,0
10565,AW00021564,Erica Liu,48,40_49,New,3,147,25,75,3,75,3,0
1244,AW00012243,Kristy Rubio,39,30_39,Regular,2,146,1957,230.2941176470588235,2,3915,2,17
658,AW00011657,Megan Cox,48,40_49,New,5,138,35,22.3750000000000000,5,179,5,8
7907,AW00018906,Adrienne Gutierrez,67,above_50,Regular,6,151,702,248.0588235294117647,6,4217,6,17
9785,AW00020784,Eduardo Walker,61,above_50,New,1,139,10,10,1,10,1,0
10266,AW00021265,Richard Stone,42,40_49,New,3,143,576,1730,3,1730,3,0
5562,AW00016561,Kurt Yuan,43,40_49,Regular,4,140,757,159.4736842105263158,4,3030,4,19
13725,AW00024724,Alfredo Gutierrez,49,40_49,New,2,142,14,29,2,29,2,0
4351,AW00015350,Kathleen Serrano,61,above_50,Regular,5,144,629,196.5625000000000000,5,3145,5,16
9853,AW00020852,Yolanda Raje,44,40_49,New,4,148,636,254.7000000000000000,4,2547,4,10
11643,AW00022642,Garrett Rivera,41,40_49,New,3,150,399,1198,3,1198,3,0
10742,AW00021741,Alexa Sanders,52,above_50,Regular,3,149,1375,165.0800000000000000,3,4127,3,25
647,AW00011646,Anna Foster,45,40_49,New,3,144,37,113,3,113,3,0
12664,AW00023663,Neil Dominguez,43,40_49,Regular,2,142,1941,323.5833333333333333,2,3883,2,12
2190,AW00013189,Gloria Romero,72,above_50,Regular,3,148,1588,340.3571428571428571,3,4765,3,14
4036,AW00015035,Jay Mehta,41,40_49,New,2,143,1886,377.2000000000000000,2,3772,2,10
7504,AW00018503,Timothy Peterson,53,above_50,New,2,138,62,124,2,124,2,0
13293,AW00024292,Mackenzie Brooks,45,40_49,New,3,150,13,39,3,39,3,0
18341,AW00029340,Rachel Cox,40,40_49,New,1,167,3578,3578,1,3578,1,0
3097,AW00014096,Samuel Green,40,40_49,New,12,139,19,33.2857142857142857,12,233,12,7
12052,AW00023051,Jesse Green,83,above_50,New,2,149,17,35,2,35,2,0
12273,AW00023272,Tristan Hayes,57,above_50,New,3,149,13,39,3,39,3,0
14919,AW00025918,Carly Anand,74,above_50,Regular,3,141,420,52.5000000000000000,3,1260,3,24
18214,AW00029213,Jodi Luo,49,40_49,New,2,143,34,69,2,69,2,0
5282,AW00016281,Gilbert Luo,57,above_50,New,3,145,21,64,3,64,3,0
17376,AW00028375,Kathleen Diaz,47,40_49,New,4,141,141,567,4,567,4,0
17722,AW00028721,Jaclyn Lin,49,40_49,New,2,141,20,40,2,40,2,0
10381,AW00021380,Candace Sara,69,above_50,Regular,4,147,684,195.4285714285714286,4,2736,4,14
3553,AW00014552,Daisy Ramos,80,above_50,New,3,141,34,104,3,104,3,0
760,AW00011759,Dawn Nath,44,40_49,VIP,3,145,2684,350.1739130434782609,3,8054,3,23
4141,AW00015140,Diane Bradley,48,40_49,New,3,141,20,7.7500000000000000,3,62,3,8
14881,AW00025880,Jackson Kumar,71,above_50,New,3,143,10,32,3,32,3,0
11958,AW00022957,Nicole Davis,52,above_50,New,2,144,20,40,2,40,2,0
12321,AW00023320,Kendra Gomez,70,above_50,New,3,145,910,248.2727272727272727,3,2731,3,11
3075,AW00014074,Barbara Xu,70,above_50,New,3,146,20,60,3,60,3,0
16600,AW00027599,Cory Subram,54,above_50,New,2,143,302,604,2,604,2,0
10165,AW00021164,Troy Raman,62,above_50,New,3,144,23,69,3,69,3,0
1058,AW00012057,Madeline Collins,76,above_50,New,3,145,29,21.7500000000000000,3,87,3,4
14995,AW00025994,Richard Garcia,42,40_49,Regular,5,142,925,177.9230769230769231,5,4626,5,26
16972,AW00027971,Jodi Jai,45,40_49,New,2,141,29,59,2,59,2,0
445,AW00011444,Tina Mehta,43,40_49,VIP,5,146,1627,339.0000000000000000,5,8136,5,24
17203,AW00028202,Maria King,50,above_50,New,2,151,1209,2419,2,2419,2,0
5318,AW00016317,Joel Raman,42,40_49,Regular,3,143,1000,166.7222222222222222,3,3001,3,18
412,AW00011411,Devin Ross,66,above_50,New,3,144,12,38,3,38,3,0
11935,AW00022934,Tonya Kumar,57,above_50,Regular,4,140,1043,245.4705882352941176,4,4173,4,17
3256,AW00014255,Jonathan Jackson,76,above_50,Regular,4,146,844,281.5833333333333333,4,3379,4,12
16205,AW00027204,Devin Hall,65,above_50,New,1,144,5,5,1,5,1,0
12596,AW00023595,Carrie Rubio,62,above_50,New,3,141,22,68,3,68,3,0
10901,AW00021900,Robert Jones,44,40_49,New,3,146,23,70,3,70,3,0
16874,AW00027873,Dawn Xu,41,40_49,New,2,151,625,1250,2,1250,2,0
16143,AW00027142,Lindsay Andersen,46,40_49,New,4,142,197,791,4,791,4,0
5,AW00011004,Elizabeth Johnson,46,40_49,VIP,6,147,1366,303.5555555555555556,6,8196,6,27
1422,AW00012421,Cameron Hughes,61,above_50,New,3,149,25,75,3,75,3,0
892,AW00011891,Jamie Liang,55,above_50,New,4,145,27,36.6666666666666667,4,110,4,3
13872,AW00024871,Kelsey Luo,64,above_50,New,4,145,8,35,4,35,4,0
11637,AW00022636,Stacey Zhu,46,40_49,New,1,140,1701,1701,1,1701,1,0
8380,AW00019379,Crystal Guo,45,40_49,New,4,142,25,103,4,103,4,0
2932,AW00013931,Luke Hernandez,52,above_50,New,1,144,22,22,1,22,1,0
12612,AW00023611,Dave Natsuhara,75,above_50,New,1,146,4,4,1,4,1,0
18303,AW00029302,Carolyn Fernandez,56,above_50,New,3,147,7,23,3,23,3,0
14836,AW00025835,Destiny Flores,72,above_50,New,2,150,13,27,2,27,2,0
7777,AW00018776,Connor Allen,44,40_49,New,3,146,22,68,3,68,3,0
16867,AW00027866,Sergio Raman,42,40_49,New,3,145,799,2398,3,2398,3,0
5749,AW00016748,Patrick Peterson,44,40_49,New,2,140,29,59,2,59,2,0
14672,AW00025671,Brett Arun,43,40_49,New,2,149,15,30,2,30,2,0
5270,AW00016269,Tara Nath,53,above_50,Regular,5,140,555,138.9500000000000000,5,2779,5,20
16445,AW00027444,Kayla Martinez,51,above_50,New,2,142,15,31,2,31,2,0
12694,AW00023693,Jacqueline Jenkins,74,above_50,New,4,145,30,120,4,120,4,0
3579,AW00014578,Jonathan Carter,46,40_49,New,3,145,282,848,3,848,3,0
904,AW00011903,Kate Raji,39,30_39,VIP,4,145,2027,386.0952380952380952,4,8108,4,21
1467,AW00012466,Willie He,52,above_50,New,2,149,29,59,2,59,2,0
13382,AW00024381,Danny Serrano,49,40_49,Regular,5,140,794,330.9166666666666667,5,3971,5,12
14894,AW00025893,Alexia Alexander,68,above_50,New,1,147,25,25,1,25,1,0
6161,AW00017160,Louis Andersen,70,above_50,New,1,141,5,5,1,5,1,0
2554,AW00013553,Jessica Coleman,44,40_49,New,4,141,1400,509.3636363636363636,4,5603,4,11
16262,AW00027261,Omar Chande,49,40_49,New,1,153,2049,2049,1,2049,1,0
951,AW00011950,Jordan Carter,40,40_49,New,4,141,27,13.7500000000000000,4,110,4,8
12336,AW00023335,James Robinson,45,40_49,New,2,142,16,32,2,32,2,0
18279,AW00029278,Janet Scott,61,above_50,Regular,3,142,1451,161.2962962962962963,3,4355,3,27
10850,AW00021849,Todd Chow,68,above_50,New,2,149,20,40,2,40,2,0
13938,AW00024937,Jordan Evans,80,above_50,New,1,140,33,33,1,33,1,0
2671,AW00013670,Brittney Zeng,56,above_50,New,5,140,35,19.7777777777777778,5,178,5,9
3449,AW00014448,Lauren Butler,49,40_49,New,5,145,674,421.2500000000000000,5,3370,5,8
213,AW00011212,Chloe Campbell,70,above_50,New,33,139,24,74.9090909090909091,33,824,33,11
16476,AW00027475,Alexa Bailey,42,40_49,New,3,139,11,33,3,33,3,0
17360,AW00028359,Madison Anderson,49,40_49,New,2,145,39,79,2,79,2,0
671,AW00011670,Jacqueline Perry,52,above_50,New,4,143,25,20.0000000000000000,4,100,4,5
3311,AW00014310,Jon Zeng,48,40_49,New,9,143,577,472.7272727272727273,9,5200,9,11
18089,AW00029088,Tamara Anand,69,above_50,New,3,144,252,756,3,756,3,0
11944,AW00022943,Timothy Parker,59,above_50,Regular,2,140,2072,230.2222222222222222,2,4144,2,18
14808,AW00025807,Kaitlin Lopez,72,above_50,New,3,139,29,89,3,89,3,0
11496,AW00022495,Andy Serrano,55,above_50,New,4,144,152,608,4,608,4,0
10220,AW00021219,Candice Zhu,57,above_50,Regular,5,143,939,247.2105263157894737,5,4697,5,19
12077,AW00023076,Adrian Brooks,78,above_50,New,1,139,30,30,1,30,1,0
1226,AW00012225,Kathleen Ortega,61,above_50,New,4,147,1095,398.2727272727272727,4,4381,4,11
9802,AW00020801,Ronald Chandra,62,above_50,New,2,146,37,75,2,75,2,0
15959,AW00026958,Jerry Xu,45,40_49,New,4,140,433,1732,4,1732,4,0
2956,AW00013955,Andres Raji,50,above_50,VIP,8,140,861,405.1764705882352941,8,6888,8,17
2347,AW00013346,Gregory Chande,76,above_50,Regular,3,147,1499,321.3571428571428571,3,4499,3,14
17555,AW00028554,Natalie Sanders,41,40_49,New,2,142,577,1155,2,1155,2,0
17116,AW00028115,Deanna Jim├®nez,66,above_50,New,4,149,140,563,4,563,4,0
7169,AW00018168,Pedro Sanz,51,above_50,VIP,6,140,1151,575.6666666666666667,6,6908,6,12
1678,AW00012677,Cedric Liu,45,40_49,VIP,4,143,1696,357.1052631578947368,4,6785,4,19
1095,AW00012094,Bailey Bailey,71,above_50,VIP,6,144,993,298.1000000000000000,6,5962,6,20
18266,AW00029265,Marissa Diaz,83,above_50,Regular,2,142,2160,166.1538461538461538,2,4320,2,26
7049,AW00018048,Alisha Sun,45,40_49,New,3,141,21,65,3,65,3,0
10725,AW00021724,Mandy Yang,47,40_49,New,2,145,7,15,2,15,2,0
14009,AW00025008,Haley Perry,41,40_49,New,2,140,1219,2438,2,2438,2,0
18295,AW00029294,Allison Cooper,58,above_50,New,3,141,184,554,3,554,3,0
6834,AW00017833,Monique Suarez,52,above_50,VIP,7,142,857,499.9166666666666667,7,5999,7,12
9859,AW00020858,Damien Stone,50,above_50,New,2,143,577,1155,2,1155,2,0
15373,AW00026372,Marie Browning,55,above_50,New,2,147,274,549,2,549,2,0
740,AW00011739,Aaron King,60,above_50,New,6,148,793,1586.0000000000000000,6,4758,6,3
2663,AW00013662,Miguel Roberts,39,30_39,Regular,3,151,1007,251.7500000000000000,3,3021,3,12
15694,AW00026693,Charles Perez,57,above_50,New,2,149,3,7,2,7,2,0
15161,AW00026160,Leonard Lal,62,above_50,Regular,3,141,646,102.0000000000000000,3,1938,3,19
4624,AW00015623,Molly Madan,47,40_49,VIP,7,143,1035,603.9166666666666667,7,7247,7,12
10764,AW00021763,Madison Brown,63,above_50,New,3,141,16,50,3,50,3,0
6847,AW00017846,Alejandro Chavez,45,40_49,New,3,144,23,70,3,70,3,0
2226,AW00013225,J├®sus Suarez,72,above_50,Regular,3,140,1501,204.7272727272727273,3,4504,3,22
11525,AW00022524,Michele Hernandez,57,above_50,New,3,146,826,2478,3,2478,3,0
3651,AW00014650,Adam Perry,59,above_50,Regular,3,144,512,61.5200000000000000,3,1538,3,25
12168,AW00023167,Hailey Jenkins,51,above_50,New,1,143,540,540,1,540,1,0
10079,AW00021078,Grace Gray,45,40_49,New,2,141,11,23,2,23,2,0
10688,AW00021687,Sarah Brown,46,40_49,New,3,142,8,24,3,24,3,0
18122,AW00029121,Julie Luo,60,above_50,New,3,143,23,70,3,70,3,0
2174,AW00013173,Dalton Brooks,51,above_50,Regular,5,148,919,306.5333333333333333,5,4598,5,15
195,AW00011194,Jacqueline Price,74,above_50,New,6,140,17,13.1250000000000000,6,105,6,8
17357,AW00028356,Blake Gonzalez,54,above_50,New,2,143,30,60,2,60,2,0
6634,AW00017633,Gary Dominguez,47,40_49,New,5,148,546,273.2000000000000000,5,2732,5,10
12088,AW00023087,Clifford Martinez,71,above_50,New,2,143,20,40,2,40,2,0
161,AW00011160,Maurice Tang,46,40_49,New,2,150,1161,2322,2,2322,2,0
13788,AW00024787,Andrea Watson,49,40_49,New,2,143,1196,2393,2,2393,2,0
17606,AW00028605,Caleb Coleman,57,above_50,New,1,144,8,8,1,8,1,0
2198,AW00013197,Katherine Smith,76,above_50,New,8,141,13,15.0000000000000000,8,105,8,7
1880,AW00012879,Elijah Nelson,42,40_49,New,3,140,12,37,3,37,3,0
8742,AW00019741,Mar├¡a Rivera,79,above_50,New,2,142,39,79,2,79,2,0
10641,AW00021640,Charles Cooper,55,above_50,New,4,145,31,124,4,124,4,0
5885,AW00016884,Richard Miller,65,above_50,New,2,148,20,40,2,40,2,0
875,AW00011874,Adrian Bell,47,40_49,New,5,139,14,14.4000000000000000,5,72,5,5
7030,AW00018029,Carmen Malhotra,42,40_49,New,3,143,27,83,3,83,3,0
2961,AW00013960,Lacey Kumar,52,above_50,VIP,7,140,981,404.1764705882352941,7,6871,7,17
13128,AW00024127,James Washington,43,40_49,New,2,142,274,549,2,549,2,0
6726,AW00017725,Daniel Martinez,39,30_39,Regular,2,146,2349,187.9200000000000000,2,4698,2,25
15275,AW00026274,Jennifer Wood,62,above_50,New,1,146,21,21,1,21,1,0
8239,AW00019238,Isabella West,41,40_49,New,1,147,70,70,1,70,1,0
14023,AW00025022,Patricia Perez,62,above_50,Regular,3,141,521,111.7142857142857143,3,1564,3,14
9769,AW00020768,Marshall Nara,61,above_50,New,2,143,585,1170,2,1170,2,0
3940,AW00014939,Cory Kapoor,52,above_50,VIP,7,145,1195,440.3684210526315789,7,8367,7,19
13870,AW00024869,Misty Shock,68,above_50,New,2,143,20,40,2,40,2,0
6409,AW00017408,Thomas Miller,85,above_50,New,1,143,5,5,1,5,1,0
5565,AW00016564,Susan Wu,50,above_50,New,4,143,33,44.0000000000000000,4,132,4,3
163,AW00011162,Chase Cox,45,40_49,New,2,150,1165,2330,2,2330,2,0
9207,AW00020206,Olivia Murphy,61,above_50,Regular,3,141,1068,152.5714285714285714,3,3204,3,21
1691,AW00012690,Roger Zhang,47,40_49,New,6,139,32,32.8333333333333333,6,197,6,6
11716,AW00022715,Marcus Watson,54,above_50,New,2,147,43,86,2,86,2,0
8156,AW00019155,Caroline Flores,55,above_50,New,2,147,39,79,2,79,2,0
6080,AW00017079,Tracy Rai,57,above_50,Regular,3,146,1472,169.8846153846153846,3,4417,3,26
14019,AW00025018,Lucas Robinson,43,40_49,New,4,146,49,198,4,198,4,0
2511,AW00013510,Jon Shen,74,above_50,New,2,150,47,94,2,94,2,0
7731,AW00018730,Johnathan Arthur,60,above_50,New,4,139,9,13.0000000000000000,4,39,4,3
15393,AW00026392,Kelli Rai,76,above_50,New,3,148,20,60,3,60,3,0
11218,AW00022217,Dylan Powell,62,above_50,New,4,139,15,61,4,61,4,0
8247,AW00019246,Carlos Campbell,48,40_49,New,1,145,70,70,1,70,1,0
7799,AW00018798,Andrea Allen,41,40_49,New,3,141,576,1728,3,1728,3,0
1560,AW00012559,Emmanuel Lopez,79,above_50,VIP,6,144,939,469.5000000000000000,6,5634,6,12
12778,AW00023777,Candice Zhang,49,40_49,New,3,147,393,1179,3,1179,3,0
17549,AW00028548,Krista Ortega,39,30_39,New,2,143,375,751,2,751,2,0
13325,AW00024324,Jennifer Reed,49,40_49,New,4,140,150,600,4,600,4,0
10547,AW00021546,Cory Garcia,71,above_50,New,1,142,5,5,1,5,1,0
15435,AW00026434,Mallory Romero,45,40_49,New,1,146,70,70,1,70,1,0
8890,AW00019889,Catherine Sanders,67,above_50,New,1,141,540,540,1,540,1,0
18379,AW00029378,Dominic Vance,55,above_50,New,2,141,20,40,2,40,2,0
16892,AW00027891,Carlos Howard,53,above_50,New,5,143,119,598,5,598,5,0
8998,AW00019997,Beth Gill,51,above_50,VIP,3,141,1938,223.6538461538461538,3,5815,3,26
6370,AW00017369,Ethan Brown,40,40_49,New,2,150,3,7,2,7,2,0
940,AW00011939,Kevin Washington,42,40_49,VIP,5,146,1195,314.5789473684210526,5,5977,5,19
16674,AW00027673,Jennifer Young,66,above_50,New,1,174,3578,3578,1,3578,1,0
7998,AW00018997,Eric King,72,above_50,New,1,143,70,70,1,70,1,0
9543,AW00020542,Hailey Green,68,above_50,New,4,144,23,93,4,93,4,0
15062,AW00026061,Connor Butler,54,above_50,VIP,3,145,1946,307.2631578947368421,3,5838,3,19
14737,AW00025736,Darrell Stone,48,40_49,New,4,146,613,2453,4,2453,4,0
2773,AW00013772,Michele Perez,51,above_50,VIP,3,143,1976,197.6000000000000000,3,5928,3,30
7993,AW00018992,David Perry,73,above_50,New,2,146,60,120,2,120,2,0
1470,AW00012469,Shane Srini,53,above_50,New,1,143,50,50,1,50,1,0
2183,AW00013182,Jeremy Bennett,71,above_50,New,5,140,33,83.0000000000000000,5,166,5,2
15548,AW00026547,Barbara Beck,73,above_50,Regular,4,140,352,82.8235294117647059,4,1408,4,17
2501,AW00013500,Molly Vance,61,above_50,New,2,141,20,40,2,40,2,0
13386,AW00024385,Summer Perez,62,above_50,New,4,140,140,563,4,563,4,0
9228,AW00020227,Louis Zhang,53,above_50,VIP,3,146,2018,302.7000000000000000,3,6054,3,20
2043,AW00013042,Alison Pal,68,above_50,New,3,142,28,21.0000000000000000,3,84,3,4
18401,AW00029400,Marvin Browning,48,40_49,Regular,5,149,798,181.5000000000000000,5,3993,5,22
14112,AW00025111,Drew Chander,49,40_49,New,3,146,715,306.4285714285714286,3,2145,3,7
3788,AW00014787,Tabitha Smith,53,above_50,New,5,140,32,40.7500000000000000,5,163,5,4
6809,AW00017808,Raquel Alvarez,56,above_50,New,6,140,26,17.7777777777777778,6,160,6,9
5636,AW00016635,Erick Suri,50,above_50,New,8,139,20,17.8888888888888889,8,161,8,9
17452,AW00028451,Nichole Chander,57,above_50,New,2,141,15,30,2,30,2,0
15497,AW00026496,Cassidy Griffin,71,above_50,New,1,158,1000,1000,1,1000,1,0
10784,AW00021783,Kate Goel,71,above_50,New,3,149,16,50,3,50,3,0
4344,AW00015343,Carson Barnes,68,above_50,Regular,2,140,776,81.6842105263157895,2,1552,2,19
14203,AW00025202,Jonathan King,68,above_50,New,2,141,18,37,2,37,2,0
7147,AW00018146,Eugene Wang,75,above_50,New,2,142,16,32,2,32,2,0
